"","V1","V2"
"914","AK2","POLR2C"
"915","AK2","RPL10L"
"916","AK2","RPL23A"
"917","AK2","RPL26"
"918","AK2","RPL35"
"919","AK2","RPL3L"
"920","AK2","RPS20"
"921","AK2","RPS3"
"922","AK2","RPS5"
"923","AK2","SEC61A1"
"924","AK2","SEC61A2"
"925","AK3L1","LOC130672"
"926","AK3L1","LOC284393"
"927","AK3L1","MRPL2"
"928","AK3L1","RPL10L"
"929","AK3L1","SEC61A2"
"930","AKAP1","MYCBP"
"931","AKAP2","PALM2"
"932","AKAP4","AKAP3"
"933","AKAP5","FLJ20086"
"934","AKAP5","FLJ20095"
"935","AKAP5","POGZ"
"936","AKR7A2","KPNA6"
"937","AKR7A3","KPNA6"
"938","AKT1","AKT2"
"939","AKT1","AKT3"
"940","AKT1","APPL"
"941","AKT1","ARHGEF7"
"942","AKT1","BRAF"
"943","AKT1","CHUK"
"944","AKT1","EGF"
"945","AKT1","FLJ10458"
"946","AKT1","FOXO1A"
"947","AKT1","FRAP1"
"948","AKT1","GAB2"
"949","AKT1","GRB10"
"950","AKT1","GSK3B"
"951","AKT1","HD"
"952","AKT1","HSPCA"
"953","AKT1","HYPB"
"954","AKT1","IGF1"
"955","AKT1","ILK"
"956","AKT1","IMPDH2"
"957","AKT1","INS"
"958","AKT1","INSR"
"959","AKT1","INSRL"
"960","AKT1","IRAK1"
"961","AKT1","IRS1"
"962","AKT1","KRT10"
"963","AKT1","MAP2K4"
"964","AKT1","MAP3K11"
"965","AKT1","MAP3K8"
"966","AKT1","MAPK1"
"967","AKT1","MAPK3"
"968","AKT1","MAPK8IP1"
"969","AKT1","MDM2"
"970","AKT1","MLLT7"
"971","AKT1","MTCP1"
"972","AKT1","NCF1"
"973","AKT1","PDPK1"
"974","AKT1","PEA15"
"975","AKT1","PRKCQ"
"976","AKT1","PRKCZ"
"977","AKT1","PTEN"
"978","AKT1","PTPN1"
"979","AKT1","RPS6KB1"
"980","AKT1","SHC1"
"981","AKT1","SLC2A4"
"982","AKT1","TCL1A"
"983","AKT1","TCL1B"
"984","AKT1","TCL6"
"985","AKT1","TNFSF11"
"986","AKT1","TSC1"
"987","AKT1","TSC2"
"988","AKT1","YWHAZ"
"989","AKT2","AKT3"
"990","AKT2","APPL"
"991","AKT2","CHUK"
"992","AKT2","ERBB2"
"993","AKT2","FLJ10458"
"994","AKT2","PTEN"
"995","AKT2","SLC2A4"
"996","AKT2","TCL1A"
"997","AKT2","TCL1B"
"998","AKT3","FLJ10458"
"999","ALAD","HMBS"
"1000","ALAD","KPNA1"
"1001","ALAD","KPNA6"
"1002","ALAS1","ALAS2"
"1003","ALAS1","APPBP1"
"1004","ALAS1","NDUFAB1"
"1005","ALAS1","UBE1"
"1006","ALAS2","APPBP1"
"1007","ALAS2","GATA1"
"1008","ALAS2","NDUFAB1"
"1009","ALAS2","UBE1"
"1010","ALB","AMBP"
"1011","ALB","APOE"
"1012","ALB","CRYAA"
"1013","ALB","CUBN"
"1014","ALB","FCGRT"
"1015","ALB","LRP2"
"1016","ALB","ORM1"
"1017","ALB","PON1"
"1018","ALB","PRB3"
"1019","ALB","TCF1"
"1020","ALCAM","CD6"
"1021","ALDH1A1","ALDH1B1"
"1022","ALDH1A1","ALDH9A1"
"1023","ALDH1B1","ALDH4A1"
"1024","ALDH1B1","ALDH5A1"
"1025","ALDH1B1","ALDH6A1"
"1026","ALDH1B1","ALDH9A1"
"1027","ALDH2","ALDH3A1"
"1028","ALDH2","ALDH4A1"
"1029","ALDH2","NR2F2"
"1030","ALDH3A1","ALDH1A2"
"1031","ALDH3A1","ALDH3A2"
"1032","ALDH3A1","ALDH3B1"
"1033","ALDH3A1","ALDH3B2"
"1034","ALDH3A1","ALDH4A1"
"1035","ALDH3A2","C6orf35"
"1036","ALDH3B1","C6orf35"
"1037","ALDH3B2","C6orf35"
"1038","ALDH6A1","KPNA6"
"1039","ALDH6A1","ALDH9A1"
"1040","ALDOA","ALDOB"
"1041","ALDOA","ALDOC"
"1042","ALDOA","DNCL1"
"1043","ALDOA","PLD2"
"1044","ALDOB","ALDOC"
"1045","ALEX1","ALEX3"
"1046","ALG5","AGPAT3"
"1047","ALG5","FLJ20604"
"1048","ALG5","LPAAT-delta"
"1049","ALG5","MtFMT"
"1050","ALG5","SIMP"
"1051","ALK","COIL"
"1052","ALK","HSPCA"
"1053","ALK","IRS1"
"1054","ALK","JAK3"
"1055","ALK","PTN"
"1056","ALK","RASA1"
"1057","ALK","SHC1"
"1058","ALK","TNFRSF8"
"1059","ALOX12B","KRT5"
"1060","ALOX5","ALOX5AP"
"1061","ALOX5","CSF2"
"1062","ALOX5","GRB2"
"1063","ALOX5","TGFBRAP1"
"1064","ALOX5AP","FLII"
"1065","ALPI","EN1"
"1066","ALPL","SLC9A1"
"1067","ALPPL2","GUCA1A"
"1068","ALS2","ALS2CR3"
"1069","ALS2","NIF3L1"
"1070","ALS2","ALS2CR2"
"1071","ALS2CR2","ALS2CR3"
"1072","ALS2CR2","NIF3L1"
"1073","AMBP","F2"
"1074","AMDP1","POLG"
"1075","AMELY","TUFT1"
"1076","AMH","EGFR"
"1077","AMH","NR5A1"
"1078","AMH","SOX9"
"1079","AMH","SRY"
"1080","AMID","MGC25181"
"1081","AMPD2","ARRB1"
"1082","AMPD2","ARRB2"
"1083","AMPD2","GNAI3"
"1084","AMPH","CDK5R1"
"1085","AMPH","CLTC"
"1086","AMPH","MAP4K3"
"1087","AMPH","PLD2"
"1088","AMPH","VTN"
"1089","AMSH","C20orf178"
"1090","AMSH","CGI-149"
"1091","AMSH","LOC145553"
"1092","AMSH","MGC22825"
"1093","AMID","AMT"
"1094","AMT","GLDC"
"1095","AMT","P44S10"
"1096","AMY2A","AMY2B"
"1097","AMY2A","HPSE"
"1098","ANAPC1","LCMR1"
"1099","ANAPC2","ANAPC11"
"1100","ANAPC2","LCMR1"
"1101","ANAPC5","LCMR1"
"1102","ANG","RNH"
"1103","ANG","TNFSF8"
"1104","ANGPT1","VEGF"
"1105","ANGPT1","VEGFC"
"1106","ANGPT2","TEK"
"1107","ANK1","FGFR1"
"1108","ANK1","L1CAM"
"1109","ANK1","RHAG"
"1110","ANK1","SLC4A1"
"1111","ANK1","SLC4A3"
"1112","ANK1","SPTAN1"
"1113","ANK1","TTN"
"1114","ANK2","SLC8A1"
"1115","ANK2","SR-BP1"
"1116","ANK2","UNC119"
"1117","ANK3","BCR"
"1118","ANK3","SCN1B"
"1119","ANK3","UNC119"
"1120","ANKRA2","MGC46680"
"1121","ANPEP","CD5"
"1122","ANPEP","CD58"
"1123","ANPEP","CD63"
"1124","ANPEP","CD83"
"1125","ANPEP","ITGAL"
"1126","ANPEP","ITGAX"
"1127","ANPEP","ITGB2"
"1128","ANXA1","ANXA2"
"1129","ANXA1","ANXA4"
"1130","ANXA1","EGF"
"1131","ANXA1","KRT8"
"1132","ANXA1","MNAT1"
"1133","ANXA1","PLA2G1B"
"1134","ANXA1","PLA2G4A"
"1135","ANXA1","S100A11"
"1136","ANXA11","MSTP028"
"1137","ANXA11","PDCD6"
"1138","ANXA11","PDIP1"
"1139","ANXA11","S100A6"
"1140","ANXA11","SRP68"
"1141","ANXA11","TNFAIP1"
"1142","ANXA2","APOH"
"1143","ANXA2","CTSB"
"1144","ANXA2","GRB2"
"1145","ANXA2","MNAT1"
"1146","ANXA2","PLAT"
"1147","ANXA2","S100A10"
"1148","ANXA2","S100A6"
"1149","ANXA2","SRC"
"1150","ANXA3","ANXA5"
"1151","ANXA4","GP2"
"1152","ANXA4","PPP4C"
"1153","ANXA5","BAX"
"1154","ANXA5","CASP3"
"1155","ANXA5","COL10A1"
"1156","ANXA5","COL2A1"
"1157","ANXA5","KDR"
"1158","ANXA6","CR2"
"1159","ANXA6","RASA1"
"1160","ANXA6","S100A1"
"1161","ANXA11","ANXA7"
"1162","ANXA7","MSTP028"
"1163","ANXA7","PDIP1"
"1164","ANXA7","S100A10"
"1165","ANXA7","SRI"
"1166","ANXA7","SRP68"
"1167","ANXA7","TNFAIP1"
"1168","AOX1","FEN1"
"1169","AOX1","XDH"
"1170","AP1B1","ALK7"
"1171","AP1B1","AP1G1"
"1172","AP1B1","AP1G2"
"1173","AP1B1","AP1M1"
"1174","AP1B1","AP1M2"
"1175","AP1B1","ENTH"
"1176","AP1B1","RFPL1"
"1177","AP1B1","RFPL2"
"1178","AP1B1","RFPL3"
"1179","AP1B1","RFPL3S"
"1180","AP1B1","RRP22"
"1181","AP1B1","TGFBR1"
"1182","AP1G1","AP1G2"
"1183","AP1G1","AP1GBP1"
"1184","AP1G1","AP1S1"
"1185","AP1G1","AP1S3"
"1186","AP1G1","LOC284165"
"1187","AP1G1","MAP1A"
"1188","AP1G1","SPTB"
"1189","AP1G2","AP1S3"
"1190","AP1G2","LOC284165"
"1191","AP1M1","AP1M2"
"1192","AP1M1","CLONE24945"
"1193","AP1M1","TGOLN2"
"1194","AP1M2","CLONE24945"
"1195","AP1G2","AP1S1"
"1196","AP1S1","PHKA2"
"1197","AP1S1","PPEF1"
"1198","AP1S1","RS1"
"1199","AP1S1","SCML2"
"1200","AP1S1","U2AF1RS2"
"1201","AP2A1","GHR"
"1202","AP2A1","NUMB"
"1203","AP2A1","SHC1"
"1204","AP2A2","SHC1"
"1205","AP2B1","ALK7"
"1206","AP1G1","AP2B1"
"1207","AP1G2","AP2B1"
"1208","AP1M1","AP2B1"
"1209","AP1M2","AP2B1"
"1210","AP2B1","ENTH"
"1211","AP2B1","TGFBR1"
"1212","AP2M1","FLJ14486"
"1213","AP2M1","FLJ36928"
"1214","AP2M1","FURIN"
"1215","AP2M1","HSPC063"
"1216","AP2M1","ZFP67"
"1217","AP2M1","ZNF288"
"1218","AP3B1","LOC148055"
"1219","AP3B2","LOC148055"
"1220","AP3M2","CENPJ"
"1221","AP3M2","DRIM"
"1222","AP3M2","TREH"
"1223","APACD","ZNF291"
"1224","APAF1","AVEN"
"1225","APAF1","BCL2L1"
"1226","APAF1","CASP3"
"1227","APAF1","CASP4"
"1228","APAF1","CASP8"
"1229","APAF1","CASP9"
"1230","APAF1","CYCS"
"1231","APBA1","APBA2"
"1232","APBA1","CASK"
"1233","APBA1","CCS"
"1234","APBA1","HTR2C"
"1235","APBA1","LIN7A"
"1236","APBA1","PSEN1"
"1237","APBA1","STXBP1"
"1238","APBA2","CASK"
"1239","APBB1","TNFSF6"
"1240","APBB2","APP"
"1241","APC","AXIN1"
"1242","APC","AXIN2"
"1243","APC","BUB1"
"1244","APC","BUB3"
"1245","APC","CDC20"
"1246","APC","CTNNB1"
"1247","APC","DLG4"
"1248","APC","KIF3A"
"1249","APC","MAD2L1"
"1250","APC","MAPRE1"
"1251","APC","MCC"
"1252","APC","PTK2"
"1253","APC","RP1"
"1254","APC10","MOCS3"
"1255","APCS","C1QA"
"1256","APCS","C4BPA"
"1257","APCS","CALU"
"1258","APEX1","CGI-90"
"1259","APEX1","CTSB"
"1260","APEX1","FEN1"
"1261","APEX1","G22P1"
"1262","APEX1","HNRPL"
"1263","APEX1","HSPA1A"
"1264","APEX1","LIG1"
"1265","APEX1","MPG"
"1266","APEX1","MUTYH"
"1267","APEX1","NTHL1"
"1268","APEX1","OGG1"
"1269","APEX1","PCNA"
"1270","APEX1","POLB"
"1271","APEX1","POLD1"
"1272","APEX1","POLD2"
"1273","APEX1","POLD3"
"1274","APEX1","POLD4"
"1275","APEX1","TDG"
"1276","APEX1","TXN"
"1277","APEX1","UNG2"
"1278","APEX2","PTD004"
"1279","APG12L","APG5L"
"1280","APG12L","GSA7"
"1281","APG5L","FEM1B"
"1282","APG5L","FLJ00012"
"1283","APG5L","FLJ10035"
"1284","APH-1A","PEN2"
"1285","API5","DDX39"
"1286","APLP1","APLP2"
"1287","APLP1","APP"
"1288","APLP2","APBB3"
"1289","APLP2","APP"
"1290","APOA1","FABP2"
"1291","APOA2","APOA4"
"1292","APOA2","SCARB1"
"1293","APOA2","SERPINC1"
"1294","APOA4","APOC3"
"1295","APOA4","APOE"
"1296","APOA4","FABP2"
"1297","APOB","APOC3"
"1298","APOB","CALR"
"1299","APOB","CDA"
"1300","APOB","CETP"
"1301","APOB","DNASE1"
"1302","APOB","LDLR"
"1303","APOB","LIPC"
"1304","APOB","LPL"
"1305","APOB","LRP2"
"1306","APOB","MTP"
"1307","APOB","PSMD14"
"1308","APOBEC1","CDA"
"1309","APOBEC1","CUGBP2"
"1310","APOC1","APOC2"
"1311","APOC1","APOC3"
"1312","APOC2","APOE"
"1313","APOC2","ERCC1"
"1314","APOC2","ERCC2"
"1315","APOC2","PEPD"
"1316","APOC3","FABP2"
"1317","APOD","APOE"
"1318","APOD","LEPR"
"1319","APOE","APP"
"1320","APOE","CLU"
"1321","APOE","CNTF"
"1322","APOE","CTSB"
"1323","APOE","CYP7A1"
"1324","APOE","FABP2"
"1325","APOE","GFAP"
"1326","APOE","LDLR"
"1327","APOE","LIPC"
"1328","APOE","LPL"
"1329","APOE","LRP1"
"1330","APOE","LRP2"
"1331","APOE","LRP8"
"1332","APOE","SCARB1"
"1333","APOE","VLDLR"
"1334","APOH","F12"
"1335","APOH","LRP2"
"1336","APP","APPBP1"
"1337","APP","APPBP2"
"1338","APP","BCAP31"
"1339","APP","BGN"
"1340","APP","BLMH"
"1341","APP","CASP8"
"1342","APP","CTRB1"
"1343","APP","FBLN1"
"1344","APP","GSN"
"1345","APP","HSPG2"
"1346","APP","KNG"
"1347","APP","KNS2"
"1348","APP","MAPK8IP1"
"1349","APP","PRSS1"
"1350","APP","SHC1"
"1351","APP","TGFB1"
"1352","APP","TGFB2"
"1353","APPBP1","UBE1C"
"1354","APPBP2","DKFZp586F1019"
"1355","APPBP2","KIAA1720"
"1356","APRT","DLAT"
"1357","APRT","DLD"
"1358","APRT","DLST"
"1359","APRT","GSR"
"1360","APRT","HSD17B1"
"1361","APRT","LOC284059"
"1362","APRT","MCT-1"
"1363","APRT","PTD004"
"1364","APRT","RDH8"
"1365","APXL","GIPC3"
"1366","APXL","RGS19IP1"
"1367","AQP1","AQP2"
"1368","AQP1","AQP3"
"1369","AQP1","AQP4"
"1370","AQP1","AQP5"
"1371","AQP1","LOC54557"
"1372","AQP1","MIP"
"1373","AQP1","SGT"
"1374","AQP2","AQP5"
"1375","AQP2","AQP6"
"1376","AQP2","LOC54557"
"1377","AQP2","MIP"
"1378","AQP2","SGT"
"1379","AQP3","AQP4"
"1380","AQP3","AQP5"
"1381","AQP3","AQP6"
"1382","AQP3","AQP7"
"1383","AQP3","CFTR"
"1384","AQP4","AQP5"
"1385","AQP4","DMD"
"1386","AQP4","LOC54557"
"1387","AQP4","SGT"
"1388","AQP5","AQP6"
"1389","AQP5","LOC54557"
"1390","AQP5","MIP"
"1391","AQP5","SGT"
"1392","AQP6","AVPR2"
"1393","AR","BAG1"
"1394","AR","BRCA1"
"1395","AR","CALR"
"1396","AR","CAV1"
"1397","AR","CCND1"
"1398","AR","CDC25B"
"1399","AR","CDC37"
"1400","AR","CREBBP"
"1401","AR","CTNNB1"
"1402","AR","DAP3"
"1403","AR","EP300"
"1404","AR","ERCC2"
"1405","AR","ESR1"
"1406","AR","FHL2"
"1407","AR","FLNA"
"1408","AR","FOXA1"
"1409","AR","FOXL2"
"1410","AR","FOXO1A"
"1411","AR","GSN"
"1412","AR","GTF2F1"
"1413","AR","GTF2F2"
"1414","AR","HDAC1"
"1415","AR","JUN"
"1416","AR","MADH3"
"1417","AR","MADH4"
"1418","AR","MYBBP1A"
"1419","AR","NCOA1"
"1420","AR","NCOA3"
"1421","AR","NCOR1"
"1422","AR","NFKB1"
"1423","AR","NONO"
"1424","AR","NR0B2"
"1425","AR","NR2C2"
"1426","AR","NR3C1"
"1427","AR","PAK6"
"1428","AR","PPARBP"
"1429","AR","PQBP1"
"1430","AR","RAF1"
"1431","AR","RANBP9"
"1432","AR","RB1"
"1433","AR","RELA"
"1434","AR","RNF14"
"1435","AR","RNF4"
"1436","AR","SOX10"
"1437","AR","STAT3"
"1438","AR","STAT5A"
"1439","AR","STAT5B"
"1440","AR","TCF4"
"1441","AR","TGFB1I1"
"1442","AR","TIF1"
"1443","AR","TSG101"
"1444","AR","ZNF278"
"1445","ARAF1","CCNG1"
"1446","ARAF1","CCNG2"
"1447","ARAF1","CCNI"
"1448","ARAF1","GAPDP1"
"1449","ARAF1","HRAS"
"1450","ARAF1","KRAS2"
"1451","ARAF1","MAP2K1"
"1452","ARAF1","MAP2K2"
"1453","ARAF1","NRAS"
"1454","ARAF1","OATL1"
"1455","ARAF1","PFC"
"1456","ARAF1","SYN1"
"1457","ARAF1","TIMM44"
"1458","ARAF1","UBE1"
"1459","ARAF1","ZNF21"
"1460","ARAF1","ZNF81"
"1461","ARCN1","COPA"
"1462","ARCN1","COPB"
"1463","ARCN1","COPG"
"1464","ARCN1","COPZ1"
"1465","ARCN1","COPZ2"
"1466","ARCN1","PPIE"
"1467","ARD1","BAG3"
"1468","ARD1","LOC64172"
"1469","ARD1","NAGS"
"1470","ARD1","OSGEP"
"1471","AREG","BTC"
"1472","AREG","CCND3"
"1473","AREG","DTR"
"1474","AREG","EGF"
"1475","AREG","EGFR"
"1476","AREG","ERBB2"
"1477","AREG","ERBB3"
"1478","AREG","MMP9"
"1479","AREG","TGFA"
"1480","ARF1","ARF3"
"1481","ARF1","ARF4"
"1482","ARF1","ARF4L"
"1483","ARF1","ARF5"
"1484","ARF1","ARF6"
"1485","ARF1","ARL1"
"1486","ARF1","ARL2"
"1487","ARF1","ARL3"
"1488","ARF1","ARL4"
"1489","ARF1","CHC1"
"1490","ARF1","COPB"
"1491","ARF1","HNRPA1"
"1492","ARF1","HNRPA2B1"
"1493","ARF1","HRB"
"1494","ARF1","KLHL8"
"1495","ARF1","LOC220988"
"1496","ARF1","OCIA"
"1497","ARF1","PGPL"
"1498","ARF1","PLD1"
"1499","ARF1","PLD2"
"1500","ARF1","PSCD2"
"1501","ARF1","PSMD4"
"1502","ARF2","ARF3"
"1503","ARF2","ARF4"
"1504","ARF2","ARF5"
"1505","ARF3","ARF4"
"1506","ARF3","ARF4L"
"1507","ARF3","ARF5"
"1508","ARF3","ARL3"
"1509","ARF3","KLHL8"
"1510","ARF3","PSMD4"
"1511","ARF4","ARF5"
"1512","ARF4L","ARL4"
"1513","ARF5","ARF6"
"1514","ARF6","ARL6"
"1515","ARF6","PSCD2"
"1516","ARF6","RAC1"
"1517","ARFGAP3","FTS"
"1518","ARFGEF2","BIG1"
"1519","ARFGEF2","GCN1L1"
"1520","ARG1","BRP17"
"1521","ARG1","EIF5A"
"1522","ARG1","EIF5A2"
"1523","ARG1","GDA"
"1524","ARG1","HAGH"
"1525","ARG1","KPNA1"
"1526","ARG1","KPNA6"
"1527","ARG1","MGC2605"
"1528","ARG2","BRP17"
"1529","ARG2","EIF5A"
"1530","ARG2","EIF5A2"
"1531","ARG2","GDA"
"1532","ARG2","HAGH"
"1533","ARG2","KPNA1"
"1534","ARG2","KPNA6"
"1535","ARG2","MGC2605"
"1536","ARGBP2","GCA"
"1537","ARGBP2","KIAA0750"
"1538","ARGBP2","KPNA6"
"1539","ARGBP2","LLID-57492"
"1540","ARGBP2","PDCD6"
"1541","ARGBP2","PEF"
"1542","ARGBP2","WASL"
"1543","ARHA","AKAP13"
"1544","ARHA","ARHGAP1"
"1545","ARHA","ARHGDIA"
"1546","ARHA","ARHGDIB"
"1547","ARHA","ARHGDIG"
"1548","ARHA","CBS"
"1549","ARHA","DGKQ"
"1550","ARHA","FLNA"
"1551","ARHA","GDI1"
"1552","ARHA","KCNA2"
"1553","ARHA","KTN1"
"1554","ARHA","MCF2L"
"1555","ARHA","OPHN1"
"1556","ARHA","PDE6D"
"1557","ARHA","PITPNM"
"1558","ARHA","PLCG1"
"1559","ARHA","PLD1"
"1560","ARHA","PRKCA"
"1561","ARHA","PRKCL1"
"1562","ARHA","PRKCL2"
"1563","ARHA","RABAC1"
"1564","ARHA","TRIO"
"1565","ARHB","ARHGDIG"
"1566","ARHB","PDE6D"
"1567","ARHB","RAC1"
"1568","ARHB","RHO"
"1569","ARHC","RAC1"
"1570","ARHC","RHO"
"1571","ARHG","DOCK1"
"1572","ARHG","KTN1"
"1573","ARHG","PLD1"
"1574","ARHG","RHO"
"1575","ARHGAP1","BNIP2"
"1576","ARHGAP1","CDC42"
"1577","ARHGAP1","KLC2"
"1578","ARHGAP1","KNS2"
"1579","ARHGAP1","SEC3"
"1580","ARHGAP1","SRC"
"1581","ARHGAP4","NFKB1"
"1582","ARHGAP5","GFI2"
"1583","ARHGAP5","GRLF1"
"1584","ARHGAP5","RASA1"
"1585","ARHGDIA","RAC2"
"1586","ARHGDIB","RAC1"
"1587","ARHGDIB","RAC2"
"1588","ARHGDIB","VAV1"
"1589","ARHGDIB","VIL2"
"1590","ARHGEF3","FGD2"
"1591","ARHGEF3","FGD3"
"1592","ARHGEF3","ARHGEF4"
"1593","ARHGEF6","COG5"
"1594","ARHGEF6","GIT1"
"1595","ARHGEF6","GIT2"
"1596","ARHGEF6","PRAM-1"
"1597","ARHGEF7","COG5"
"1598","ARHGEF7","DCTN2"
"1599","ARHGEF7","GIT1"
"1600","ARHGEF7","GIT2"
"1601","ARHGEF7","PRAM-1"
"1602","ARHGEF7","TM9SF2"
"1603","ARHH","BCL6"
"1604","ARHH","RHO"
"1605","ARHN","RACGAP1"
"1606","ARHQ","PIST"
"1607","ARIH2","FLJ10979"
"1608","ARIH2","LOC283539"
"1609","ARK5","SNX5"
"1610","ARK5","SNX6"
"1611","ARK5","TIMM10"
"1612","ARL1","PLD2"
"1613","ARL1","TOMM70A"
"1614","ARL2","PDE6D"
"1615","ARL3","UNC119"
"1616","ARL6IP2","FLJ12875"
"1617","ARNT","CYP1A1"
"1618","ARNT","HIF1A"
"1619","ARNT","HYPB"
"1620","ARNT","NCOA1"
"1621","ARNT","SIM2"
"1622","ARNTL","CLOCK"
"1623","ARNTL","HSPCA"
"1624","ARP3BETA","ARPC3B"
"1625","ARP3BETA","MGC3038"
"1626","ARP3BETA","ARPC1A"
"1627","ARPC1A","ARPC3B"
"1628","ARPC1A","MGC3038"
"1629","ACTR2","ARPC1B"
"1630","ACTR3","ARPC1B"
"1631","ARP3BETA","ARPC1B"
"1632","ARPC1B","ARPC2"
"1633","ARPC1B","ARPC3B"
"1634","ARPC1B","MGC3038"
"1635","ARP3BETA","ARPC2"
"1636","ARPC1A","ARPC2"
"1637","ARPC2","ARPC3B"
"1638","ARPC2","MGC3038"
"1639","ACTR2","ARPC3"
"1640","ACTR3","ARPC3"
"1641","ARP3BETA","ARPC3"
"1642","ARPC1A","ARPC3"
"1643","ARPC1B","ARPC3"
"1644","ARPC2","ARPC3"
"1645","ARPC3","MGC3038"
"1646","ACTR2","ARPC4"
"1647","ACTR3","ARPC4"
"1648","ARP3BETA","ARPC4"
"1649","ARPC1A","ARPC4"
"1650","ARPC1B","ARPC4"
"1651","ARPC2","ARPC4"
"1652","ARPC3","ARPC4"
"1653","ARPC4","ARPC3B"
"1654","ARPC4","MGC3038"
"1655","ACTR2","ARPC5"
"1656","ACTR3","ARPC5"
"1657","ARP3BETA","ARPC5"
"1658","ARPC1A","ARPC5"
"1659","ARPC1B","ARPC5"
"1660","ARPC2","ARPC5"
"1661","ARPC3","ARPC5"
"1662","ARPC5","ARPC3B"
"1663","ARPC4","ARPC5"
"1664","ARR3","ARRB1"
"1665","ARR3","ARRB2"
"1666","ARRB1","ARRB2"
"1667","ARRB1","CSK"
"1668","ARRB1","FGR"
"1669","ARRB1","FLJ10058"
"1670","ARRB1","NESG1"
"1671","ARRB1","NFKBIA"
"1672","ARRB1","NSF"
"1673","ARRB1","PDE4D"
"1674","ARRB1","PSCD2"
"1675","ARRB1","SPATA6"
"1676","ARRB2","FLJ10058"
"1677","ARRB2","MAP2K1"
"1678","ARRB2","MAP3K5"
"1679","ARRB2","MAPK1"
"1680","ARRB2","MAPK3"
"1681","ARRB2","NESG1"
"1682","ARRB2","NFKBIA"
"1683","ARRB2","PDE4D"
"1684","ARRB2","PSCD2"
"1685","ARRB2","SPATA6"
"1686","ARSA","ARSB"
"1687","ARSB","HEXB"
"1688","ARSD","ARSF"
"1689","ARSE","ARSF"
"1690","ART-4","FLJ10534"
"1691","ART-4","PRAM-1"
"1692","ART1","ART3"
"1693","ARVCF","CDH1"
"1694","ARVCF","CTNND2"
"1695","ARVCF","ERBB2IP"
"1696","ARVCF","PKP4"
"1697","ASAH1","KBF2"
"1698","ASAH1","VPS39"
"1699","ASC","CARD12"
"1700","ASCL2","CALM2"
"1701","ASCL2","CALM3"
"1702","ASCL2","IGF2"
"1703","ASGR1","DHFR"
"1704","ASGR1","HSPCA"
"1705","ASGR1","LASS2"
"1706","ASGR1","TG"
"1707","ASGR2","LASS2"
"1708","ASL","ASS"
"1709","ASL","NAGS"
"1710","ASL","OAZIN"
"1711","ASL","ODC-p"
"1712","ASL","ODC1"
"1713","ASL","OTC"
"1714","ASL","PP"
"1715","ASL","SID6-306"
"1716","ASMT","ENTH"
"1717","ASMT","EPN1"
"1718","ASMT","EPN2"
"1719","ASMT","EPN3"
"1720","ASMT","FLJ22955"
"1721","ASMT","KIAA0710"
"1722","ASMT","KIAA1138"
"1723","ASMT","XPMC2H"
"1724","ASNA1","C1orf17"
"1725","ASNA1","CerCAM"
"1726","ASNA1","CGI-20"
"1727","ASNA1","CKB"
"1728","ASNA1","CKM"
"1729","ASNA1","CKMT1"
"1730","ASNA1","CKMT2"
"1731","ASNA1","CKS2"
"1732","ASNA1","FLJ22329"
"1733","ASNA1","ISYNA1"
"1734","ASNA1","SHAPY"
"1735","ASNS","ATP6V1A1"
"1736","ASPH","PXR1"
"1737","ASS","ELN"
"1738","ASS","GIT1"
"1739","ASS","GIT2"
"1740","ASS","NAGS"
"1741","ASS","OTC"
"1742","ASSP1","IFNB3"
"1743","ATBF1","TRIM2"
"1744","ATBF1","TRIM3"
"1745","ATF1","ATF2"
"1746","ATF1","BRCA1"
"1747","ATF1","CREB1"
"1748","ATF1","EWSR1"
"1749","ATF2","C14orf4"
"1750","ATF2","CREM"
"1751","ATF2","CSNK2B"
"1752","ATF2","EYA1"
"1753","ATF2","EYA2"
"1754","ATF2","EYA3"
"1755","ATF2","EYA4"
"1756","ATF2","FOS"
"1757","ATF2","FOXA1"
"1758","ATF2","FOXA2"
"1759","ATF2","FOXA3"
"1760","ATF2","GRAP2"
"1761","ATF2","GTPBP2"
"1762","ATF2","JUN"
"1763","ATF2","LOC199907"
"1764","ATF2","MAP2K4"
"1765","ATF2","MAPK12"
"1766","ATF2","MAPK14"
"1767","ATF2","MAPK8"
"1768","ATF2","NFIL3"
"1769","ATF2","RB1"
"1770","ATF2","RPS8"
"1771","ATF2","TRAF2"
"1772","ATF2","YWHAZ"
"1773","ATF2","ZIC1"
"1774","ATF2","ZIC2"
"1775","ATF2","ZIC3"
"1776","ATF2","ATF3"
"1777","ATF3","CREB1"
"1778","ATF3","DDIT3"
"1779","ATF3","FOS"
"1780","ATF3","JUN"
"1781","ATF3","JUNB"
"1782","ATF3","JUND"
"1783","ATF3","MAPK8"
"1784","ATF3","TP53"
"1785","ATF4","CREB1"
"1786","ATF4","CREBBP"
"1787","ATF4","HSPA5"
"1788","ATF4","MTHFD1"
"1789","ATF4","NDRG1"
"1790","ATF5","DISC1"
"1791","ATF6","GTPBP2"
"1792","ATF7","C14orf4"
"1793","ATF7","GTPBP2"
"1794","ATF7","LOC199907"
"1795","ATIC","GART"
"1796","ATIC","PAICS"
"1797","ATIC","PFAS"
"1798","ATIC","PPAT"
"1799","ATM","ATR"
"1800","ATM","BRCA1"
"1801","ATM","BRCA2"
"1802","ATM","CAT"
